codigo,pib_0,pib_1,pib_2,pib_3,pib_4,pib_5,pib_6,pib_7,pib_8,pib_9,pib_10,pib_11,pib_12,pib_13,pib_14,pib_15,pib_16
3127701,5651277.2,5435819.694,5029289.229,4585400.078,4083415.367,3719894.602,3454061.21,2861661.625,2587223.019,2463870.687,2262899.093,2022974.494,1866026.456,1773235.866,1516986.733,1256618.193,1074869.46
3127800,278094.105,319315.407,340698.144,283464.963,587481.159,286647.766,204903.332,220162.01,188543.164,200866.598,93660.766,49796.023,43717.131,42031.675,32444.168,27275.187,29452.95
3127909,26430.972,23554.222,22677.24,22076.026,18720.87,16450.426,15003.006,16670.949,16068.451,13710.71,11357.423,11904.194,10926.181,8509.953,7065.305,6340.647,5838.586
3128006,608337.508,584926.876,542735.479,503617.963,455000.965,352159.337,314399.691,259609.599,249192.508,214013.832,181035.698,168063.325,144378.499,130533.227,103490.847,90940.145,81327.68
3128105,237033.659,198099.014,179329.633,160371.257,145378.427,151354.563,105031.658,111486.602,104579.306,81187.847,77020.55,67493.363,71846.852,56722.803,62569.396,60334.513,64967.987
3128204,83529.587,74708.29,70429.414,62477.056,56245.401,45163.91,44385.813,44610.022,38746.754,34587.493,29892.555,28969.465,25877.645,24177.591,21559.49,19815.362,18609.923
3128253,38840.751,37014.419,32938.509,48541.309,210953.069,35010.877,24466.487,24086.854,21092.7,17391.349,17258.907,13876.59,12191.692,12693.54,10183.494,9565.531,7492.855
3128303,373575.774,329421.098,402361.017,355999.874,337953.205,326283.152,269425.372,221869.088,250520.204,196267.256,203479.79,178234.764,146762.305,107911.37,98877.642,78894.622,73258.234
3128402,126315.885,120989.651,101253.557,105979.089,88177.813,75921.94,67244.112,81723.677,81057.327,74066.099,71730.954,68834.809,63977.369,45131.346,33552.774,29005.096,27543.124
3128501,43706.123,36474.908,38943.075,36268.804,33091.438,33006.945,32662.926,26369.192,24285.701,19609.677,18287.153,16880.576,15464.686,14416.003,12627.994,11072.324,9866.514
3128600,337541.686,268972.739,287753.014,247312.01,273378.582,197330.912,186763.553,215663.925,158106.003,113059.459,103528.458,110838.534,110263.664,126325.618,76531.561,54467.73,53063.41
3128709,1850320.398,2084445.43,1819553.19,1545993.598,1461248.565,1448701.705,1002735.561,1035554.276,1159416.058,844880.46,805061.765,738912.227,378381.256,508587.726,467670.809,370694.672,377680.576
3128808,95835.017,99098.405,110124.339,86369.059,80683.23,75051.958,71269.685,52069.74,48342.706,41304.536,42591.578,38738.864,33520.301,29686.071,26303.928,22572.865,21054.216
3128907,150814.437,122362.369,109228.604,96342.389,85454.118,81527.554,65724.12,77804.984,69476.191,55927.607,45249.786,45433.504,41606.404,36668.133,31222.354,28418.188,27770.03
3129004,92335.356,86387.945,82030.068,75986.509,77972.934,72242.013,59562.771,57556.486,54783.402,50691.193,45062.56,43401.136,38156.932,37550.34,30888.841,26914.094,24766.406
3129103,125195.524,108258.14,104949.901,90061.635,80339.789,87001.441,68044.622,88306.369,82267.061,66418.694,62010.065,73183.883,62561.052,58336.223,44103.729,38084.716,36483.523
3129202,97962.118,83368.273,73617.299,68221.382,67870.42,65036.912,52136.832,57278.535,56494.62,43409.354,50165.601,39317.992,27991.863,22264.401,23588.602,18122.953,17845.842
3129301,99856.964,94078.704,86886.459,70436.509,58048.294,50681.943,47737.359,53609.832,51313.945,42568.921,37186.841,33689.691,28708.811,26834.354,24019.409,20225.874,18380.459
3129400,59079.738,55394.902,53639.807,48265.388,43370.284,39433.858,32863.556,36604.742,34159.66,28033.254,24818.187,23126.022,20588.147,18786.799,17016.365,15228.89,14262.409
3129509,893030.737,778455.248,736562.05,747347.169,625622.98,602582.084,486188.367,561984.718,562453.101,398063.86,403044.703,427706.658,359898.411,323385.57,229882.849,229814.902,194726.341
3129608,72681.364,65313.915,67926.63,57837.666,54736.69,49957.457,37098.854,37706.068,36153.666,32571.162,27971.928,24876.448,21582.327,19666.63,16656.696,14075.488,13107.629
3129657,39746.515,38436.125,35795.347,32533.675,29815.715,23759.963,25026.815,25458.046,23281.038,19205.563,16742.372,16149.497,13473.231,12232.491,10833.597,9342.306,8083.488
3129707,616665.994,400106.133,432748.044,329662.684,529484.887,513715.641,440326.225,388550.204,451436.405,375179.324,384757.664,340417.499,313371.263,220979.133,166981.811,147396.301,189439.386
3129806,1998860.291,1939292.838,1870590.004,1667619.61,1546417.492,1494032.764,1407024.606,1071311.037,988956.083,827050.317,733795.716,659457.359,625772.619,523059.925,381813.874,341545.787,284010.463
3129905,51606.973,47006.0,48693.123,37160.513,35854.442,31402.026,29973.221,23201.391,30450.617,17334.688,24970.592,14888.685,16574.132,12019.882,13927.236,9193.289,9537.944
3130002,37676.886,32971.255,35762.991,31536.432,30550.096,32374.34,24237.065,28125.115,27433.464,20508.98,20281.564,18642.789,17510.773,14733.062,13617.701,11685.45,10122.079
3130051,75159.528,69822.834,62656.562,58402.162,47640.626,44459.99,40316.361,44646.044,40388.009,31534.823,27206.44,25059.198,22716.129,20103.011,18083.887,14670.717,12926.704
3130101,674130.89,627706.484,846453.483,1095721.146,821754.951,795139.054,512939.529,264938.443,289042.676,211189.425,186762.1,162243.836,139424.811,115246.751,91572.136,83644.702,74447.393
3130200,321561.252,166659.429,147852.862,136903.568,112602.244,102691.872,87147.478,68230.642,63470.656,64005.506,59156.083,52907.45,44942.344,45546.739,38923.805,33966.976,32848.056
3130309,354621.223,335571.751,321703.161,315181.654,256560.149,269240.144,214267.131,205655.656,214102.448,165411.15,118049.235,122904.94,119400.476,91515.965,77177.719,64431.431,66056.502
3130408,335819.794,339748.342,394861.44,375787.245,366932.229,417219.666,300368.206,236198.462,194497.019,150428.01,122840.716,116736.445,125222.455,97677.923,25509.569,34437.378,17186.354
3130507,195440.011,152818.08,139699.479,123207.859,127094.745,131652.715,101089.927,91254.859,90900.888,69788.462,82123.943,63580.007,66387.73,50837.073,50722.407,40435.13,38668.524
3130556,57572.443,54911.499,51169.897,42381.859,44501.671,43461.368,32934.739,38425.598,37952.05,34071.269,26498.402,27092.902,22355.184,17593.412,16784.532,16422.311,10356.139
3130606,96146.618,79832.295,73114.091,68963.49,66029.914,64334.278,54941.015,47630.335,44358.452,37861.216,42895.28,40629.932,36557.952,31031.869,27853.45,24359.06,20805.198
3130655,58172.746,58512.12,55045.863,49757.606,44036.017,42962.209,31895.289,32736.508,28914.452,24887.532,22184.875,19463.741,17058.279,14604.496,14435.158,11359.769,9513.317
3130705,587133.131,671492.625,393597.002,464939.525,514110.118,496063.394,313496.903,303940.414,336930.394,295340.774,256061.084,234358.599,199378.053,204265.715,142733.141,117802.624,141475.267
3130804,52334.415,55414.954,52698.74,47038.866,36746.248,33269.655,27822.603,33650.761,30393.206,27046.865,24069.355,25735.026,24034.929,19851.762,16557.514,12096.449,12220.736
3130903,290139.149,258024.503,236356.634,208968.37,185444.234,183797.041,140499.099,151344.244,144318.834,122979.168,109013.681,101788.063,84365.703,73058.285,63353.171,56047.488,50496.395
3131000,94253.27,82401.051,89130.244,80262.891,72872.389,68067.99,58407.094,67278.13,70697.513,52393.607,45555.492,48290.626,41709.227,38072.994,27438.843,23374.468,21820.801
3131109,85707.816,63327.276,55791.841,62828.044,53669.045,53318.577,53905.744,44953.779,41260.715,34536.972,29493.525,30147.661,28006.331,23059.705,19784.578,17016.686,15122.991
3131158,132799.812,124903.659,113112.798,104949.932,96429.015,76062.668,63699.962,59150.779,56738.389,49244.709,42695.474,38883.991,34558.598,31859.552,26786.577,23099.005,20523.997
3131208,214888.255,202536.335,204956.495,185159.974,157678.187,124268.084,116595.74,124749.807,108251.192,103010.246,102416.257,82912.531,68533.207,60963.39,55901.297,48390.809,41711.279
3131307,8482789.905,8481490.539,9136830.453,9526045.366,8783449.575,8131460.218,7520603.844,5679820.771,6169205.291,5510702.713,5033808.449,4474365.635,4603919.995,3291730.082,2694850.128,2342759.571,2076568.505
3131406,83113.431,73416.495,61527.85,59896.153,62490.59,61261.517,44768.897,51680.804,52009.05,49745.283,64630.483,40273.884,38758.381,35703.71,25991.204,21721.83,20095.151
3131505,168166.988,134025.651,122960.88,145245.805,102418.866,91352.929,85473.837,111590.537,86320.61,73576.289,65968.021,65228.321,44890.892,44104.712,46807.084,43588.407,32546.492
3131604,213874.193,176535.968,190175.531,183371.312,158878.682,126895.991,97495.428,94723.189,100667.286,66196.995,67159.111,65834.634,59591.872,57693.806,45086.37,35933.893,31874.736
3131703,3574264.495,3798890.394,5641990.231,6187543.191,5559082.132,5253016.523,4137155.461,2553097.202,3396958.161,2428783.178,2433655.516,2583843.929,2147054.141,1644662.511,1442846.04,1168811.974,1138225.6
3131802,100512.322,87157.926,74909.605,74259.739,70063.831,55954.004,53737.553,51324.914,49171.078,40570.409,41799.248,35892.014,31399.163,26490.681,23265.657,19480.711,17355.645
3131901,2660342.927,2920127.244,3741144.176,4026448.751,2838628.1,2511158.829,1879338.804,998142.727,1068609.64,793981.349,756201.515,783587.121,730496.201,587494.578,491491.729,435504.94,406557.935
3132008,58077.931,53926.415,59559.504,71159.556,114638.89,32135.306,29415.116,27295.596,25697.382,17354.089,13924.385,11535.873,10456.419,11805.055,9133.047,9418.185,9755.299
3132107,183993.535,176328.118,170590.324,154161.259,133264.623,114212.14,101680.706,101859.398,92301.906,76703.854,70732.559,66598.489,60322.18,54436.527,52226.034,43505.396,41514.004
3132206,234667.804,215090.252,199611.996,178278.721,170909.776,139907.747,114343.896,113357.301,130980.733,104719.478,90174.233,82715.85,77063.384,58237.35,45221.168,38572.258,35470.148
3132305,87348.446,88504.381,76920.747,70260.712,67060.952,62379.576,49688.324,53080.828,48425.985,41222.592,49583.199,37939.813,35822.627,32649.667,25482.899,16995.888,19458.549
3132404,2644483.522,2716197.117,2672406.87,2409880.818,2262720.733,2082554.518,1993811.24,1448974.702,1295894.625,1157396.256,1008751.175,903253.171,820508.032,678296.166,660008.636,598815.043,490534.273
3132503,361109.986,492893.353,418994.304,291546.085,292164.508,252586.563,225982.611,180083.211,166766.301,146383.985,105518.583,97304.892,87789.183,95953.497,79147.698,74232.49,64183.397
3132602,45082.627,45588.038,61180.472,76556.964,96659.463,72420.738,67828.809,31433.694,48989.148,23147.83,45542.011,49813.163,46519.663,43320.205,29474.372,23017.216,20516.127
3132701,260169.419,234700.605,207443.601,215288.045,180501.293,155364.819,160173.985,135036.062,123814.636,107717.888,92658.925,92342.899,85138.815,73018.448,64691.749,52160.427,47841.721
3132800,23709.628,22648.63,20914.413,19418.896,15723.497,14477.192,12031.899,11308.423,11298.992,9632.893,9791.258,9279.586,7608.572,7055.826,6272.671,5537.67,4958.579
3132909,203935.604,151425.506,153214.565,115579.208,144041.753,94069.019,96598.359,83277.913,119940.032,74042.22,109139.638,68479.101,80927.389,50436.447,51691.449,53230.647,48764.554
3133006,722230.611,606749.152,620139.618,546271.403,413910.515,309192.611,266373.505,260739.177,332329.374,242267.483,133715.517,96903.983,81008.074,70499.813,51346.849,71488.822,83566.451
3133105,402716.937,360567.263,383366.062,345830.641,340856.512,301631.273,298492.046,183271.32,161655.605,214183.2,200120.1,178464.438,126033.562,165130.593,125117.247,92472.695,75641.558
3133204,110943.676,107419.51,100003.487,87650.895,80953.315,65946.113,63814.585,64461.823,57811.632,51035.699,48095.006,42494.177,36574.335,32274.877,27569.135,24202.618,22315.352
3133303,260279.677,288071.121,244366.309,200766.141,184872.722,160449.914,150304.26,144360.561,135320.087,117281.451,110562.339,96029.548,69914.533,60642.863,50450.544,43038.386,40622.605
3133402,387432.606,360771.884,380458.529,339610.311,291259.694,307452.962,206591.547,234862.871,227632.491,196708.283,162000.173,149181.895,143496.753,127264.628,99653.668,87006.691,80690.459
3133501,426358.343,399106.703,375292.527,340052.045,281811.362,246647.321,202848.108,170232.678,160877.154,139067.406,125778.303,125576.772,118243.079,112500.023,99980.456,90779.24,97321.639
3133600,244344.665,229719.038,351883.612,212976.813,155265.281,132308.329,123770.367,97410.876,88638.777,72921.755,71593.607,73690.475,65607.825,62220.898,50886.154,35936.8,29581.808
3133709,728887.241,741168.378,1840468.371,1682496.825,1550406.349,1520795.62,975684.085,202152.125,372249.987,197236.546,181637.329,149144.116,140186.205,90964.898,62171.903,54387.388,50694.575
3133758,487329.516,510475.394,613955.515,613234.679,621295.693,592302.819,517685.006,368661.851,349876.244,267861.789,253678.044,214402.854,217684.238,234235.697,217243.064,197227.244,186545.229
3133808,2612473.07,2466327.776,2499009.286,2408443.555,2172457.212,1943659.41,1657410.705,1224345.019,1366108.753,1162063.288,1090037.569,918653.287,906488.907,711365.139,588506.807,504645.992,442942.757
3133907,54477.013,50344.819,42997.956,42323.84,31146.559,29254.981,23700.104,26378.637,25129.262,21417.206,18514.703,17776.996,17448.796,16141.819,14679.972,13998.99,11546.588
3134004,120925.231,117650.43,114446.447,93630.957,80888.98,76665.698,63441.842,57699.193,53428.284,44212.945,42813.625,37518.905,33330.471,26831.721,24352.277,19942.491,18652.394
3134103,77225.694,75673.701,64510.94,56195.707,52631.303,45308.756,39452.624,45241.244,41993.318,35333.925,34283.277,33089.349,32374.048,28286.025,22188.607,23882.22,18322.026
3134202,2869099.109,2744948.322,2666712.524,2548879.177,2081440.182,1929090.611,1689146.54,1768305.324,1325435.526,1220690.379,1079460.822,977428.008,971546.27,874889.491,679424.868,606366.662,553480.546
3134301,60987.494,53167.855,48004.496,44704.871,40979.444,35767.403,31956.478,38275.208,36790.731,32092.739,29299.706,29195.518,25389.521,23606.995,18742.972,16043.399,15342.334
3134400,1987979.049,1825272.682,1533344.266,1774187.113,1845607.959,1808560.249,1529028.048,562371.578,534189.593,498417.747,478777.535,448638.555,447756.563,362492.262,274983.094,249482.449,204553.175
3134509,99867.383,81338.672,57179.396,73629.734,48710.413,51009.834,52377.862,58058.124,55675.6,44550.661,39719.422,42587.618,39220.516,31025.196,26114.579,20226.096,19533.013
3134608,199420.643,185427.048,171103.104,150577.702,129684.779,115960.599,98446.763,95105.267,90530.549,78019.358,75429.035,65848.775,57373.044,52760.775,43278.895,38968.09,34975.625
3134707,100343.128,94403.791,83151.565,77967.886,72043.169,62024.252,55575.896,64267.277,58195.965,47945.893,41921.62,39012.894,35156.394,33855.202,29048.107,24813.692,22628.686
3134806,113398.424,95007.635,93346.622,81364.553,77723.925,74128.849,57548.558,60426.748,67019.598,51497.808,51330.164,48383.357,44291.02,35021.836,26721.98,23526.66,21180.407
3134905,500454.286,502494.033,445456.688,412147.729,414688.788,397893.684,307463.223,252027.985,277378.404,201723.431,176190.02,169329.235,159108.787,143899.035,121512.58,106379.874,100942.307
3135001,61822.914,62330.986,59757.409,52499.972,44589.903,40381.767,39642.472,36951.787,39459.919,32681.314,14085.472,12671.526,11161.637,10162.894,10593.81,11844.738,10462.725
3135050,522370.71,470533.344,431769.96,402994.416,312640.704,297902.642,233405.595,276186.642,224876.356,179361.024,150289.552,120004.061,97107.937,82626.653,81554.388,72426.464,70427.763
3135076,51671.975,46842.964,45642.486,42540.481,36185.054,33478.278,33690.402,26557.624,25687.709,21069.2,18568.114,17804.973,16099.689,15943.354,14190.648,11718.525,11257.948
3135100,1025551.233,967457.282,846811.59,725687.54,646789.19,568588.422,490115.175,513386.308,519517.473,429632.06,374688.666,283256.864,249920.415,224266.464,209520.994,178679.775,148984.406
3135209,635193.579,594901.031,556624.865,509464.721,445242.06,366202.143,339717.897,337440.424,326386.769,277245.012,229365.976,217304.897,190160.664,164342.317,152328.025,133541.784,121824.579
3135308,58893.243,59195.332,54175.889,49415.643,49207.242,54001.412,34617.445,37208.105,39063.447,37203.461,33223.554,30659.955,27282.488,24646.18,18836.683,13807.385,12662.889
3135357,57723.531,53918.88,52050.653,51583.54,38184.957,34003.131,31017.494,31638.277,28949.0,23460.748,21544.112,19246.472,16233.309,15124.28,13298.723,11413.476,9140.314
3135407,593193.737,614209.983,722109.322,580182.016,261123.795,109466.731,128821.271,48582.42,29828.586,22814.091,19143.287,17537.033,15429.172,14768.429,12982.427,11846.222,10266.352
3135456,46272.143,45584.098,41787.772,36440.963,32931.431,29374.45,26599.306,29421.275,24598.254,19536.948,15726.468,13781.964,12104.571,11320.938,9802.309,8260.263,8331.23
3135506,152688.789,134956.197,134642.09,104483.564,102443.441,104259.238,71700.013,78259.664,72354.675,61383.598,54070.884,49956.005,44229.432,38382.427,31356.388,28913.982,27607.422
3135605,74758.0,70545.649,69386.91,70579.211,56203.97,46935.055,41793.277,44983.107,64008.804,35476.058,30856.269,31678.554,29612.604,24463.49,22291.13,19229.597,18017.417
3135704,104106.997,89473.462,86073.34,83421.672,75186.158,67366.39,70356.036,50433.752,47056.496,41460.658,32086.591,32613.479,29140.991,26421.124,23118.79,20031.409,19239.075
3135803,239013.725,208737.322,188598.314,157847.659,136351.955,132152.609,109208.013,119055.907,107605.843,94391.784,83713.974,68665.205,64545.909,57045.494,50541.06,40872.765,38977.633
